Date;CHFEUR=X;CHFGBP=X;CHFINR=X;CHFJPY=X;CHFUSD=X
2020-10-26;0.932889997959137;0.8467400074005127;81.58499908447266;115.71800231933594;1.105509877204895
2020-10-27;0.9324880242347717;0.8460100293159485;81.37979888916016;115.44200134277344;1.1014429330825806
2020-10-28;0.9337000250816345;0.8442000150680542;80.92160034179688;115.0;1.1002613306045532
2020-10-29;0.9344919919967651;0.8452100157737732;81.42549896240234;114.52999877929688;1.098189115524292
2020-10-30;0.9354270100593567;0.8447399735450745;81.19000244140625;114.22100067138672;1.0925259590148926
2020-11-02;0.9363729953765869;0.8433499932289124;81.25749969482422;114.00499725341797;1.0903223752975464
2020-11-03;0.9347540140151978;0.8420500159263611;81.00679779052734;113.96900177001953;1.08840811252594
2020-11-04;0.9335100054740906;0.8368300199508667;81.87779998779297;114.78600311279297;1.0981287956237793
2020-11-05;0.9348419904708862;0.8458700180053711;81.49800109863281;114.55400085449219;1.0972130298614502
2020-11-06;0.9355850219726562;0.841480016708374;81.65579986572266;114.5459976196289;1.1059867143630981
2020-11-09;0.9348899722099304;0.843559980392456;82.09639739990234;114.8030014038086;1.111951231956482
2020-11-10;0.9265260100364685;0.8318700194358826;81.05449676513672;115.18499755859375;1.095662236213684
2020-11-11;0.924589991569519;0.8240299820899963;81.122802734375;115.02200317382812;1.0929200649261475
2020-11-12;0.9259859919548035;0.8248699903488159;81.15480041503906;114.98500061035156;1.0910038948059082
2020-11-13;0.9257540106773376;0.8329300284385681;81.56230163574219;114.8499984741211;1.0931111574172974
2020-11-16;0.9254459738731384;0.8291900157928467;81.60269927978516;114.75;1.0963950157165527
2020-11-17;0.9241970181465149;0.8288900256156921;81.41410064697266;114.56900024414062;1.0960465669631958
2020-11-18;0.9248129725456238;0.8276399970054626;81.64600372314453;114.2699966430664;1.0976948738098145
2020-11-19;0.9255399703979492;0.8271899819374084;81.20899963378906;113.90699768066406;1.096659541130066
2020-11-20;0.9249100089073181;0.8283900022506714;81.28119659423828;113.95999908447266;1.0977635383605957
2020-11-23;0.9253600239753723;0.8253099918365479;81.24849700927734;113.99800109863281;1.0982614755630493
