SWDA;AAL.L;0.10
SWDA;REL.L;0.10
SWDA;DG;0.10
SWDA;NXPI;0.10
SWDA;4063.T;0.10
SWDA;DG.PA;0.10
SWDA;DOCU;0.10
SWDA;PGR;0.10
SWDA;NOC;0.10
SWDA;8035.T;0.10
SWDA;FCX;0.09
SWDA;LONN.SW;0.09
SWDA;IDXX;0.09
SWDA;BIIB;0.09
SWDA;CS.PA;0.09
SWDA;RKT.L;0.09
SWDA;EL.PA;0.09
SWDA;F;0.09
SWDA;HUM;0.09
SWDA;6594.T;0.09
SWDA;IFX.DE;0.09
SWDA;JCI;0.09
SWDA;ECL;0.09
SWDA;INGA.AS;0.09
SWDA;MSCI;0.09
SWDA;CM.TO;0.09
SWDA;BAYN.DE;0.09
SWDA;6501.T;0.09
SWDA;WES.AX;0.09
SWDA;TEL;0.09
SWDA;ALGN;0.09
SWDA;PRU.L;0.09
SWDA;CMG;0.09
SWDA;7974.T;0.09
SWDA;KLAC;0.09
SWDA;UBER;0.09
SWDA;DSV.CO;0.09
SWDA;TWTR;0.09
SWDA;ADYEN.AS;0.09
SWDA;LHX;0.09
SWDA;4502.T;0.08
SWDA;7267.T;0.08
SWDA;SIKA.SW;0.08
SWDA;VRTX;0.08
SWDA;A;0.08
SWDA;ROP;0.08
SWDA;LULU;0.08
SWDA;ISP.MI;0.08
SWDA;TT;0.08
SWDA;BN.PA;0.08
SWDA;MET;0.08
SWDA;9433.T;0.08
SWDA;GPN;0.08
SWDA;ATCO-A.ST;0.08
SWDA;MRVL;0.08
SWDA;DOW;0.08
SWDA;PSA;0.08
SWDA;GLEN.L;0.08
SWDA;CP.TO;0.08
SWDA;IQV;0.08
SWDA;EBAY;0.08
SWDA;8316.T;0.08
SWDA;CARR;0.08
SWDA;ROST;0.08
SWDA;RMS.PA;0.08
SWDA;ABI.BR;0.08
SWDA;NEM;0.08
SWDA;DXCM;0.08
SWDA;BBVA.MC;0.08
SWDA;KMB;0.08
SWDA;TROW;0.08
SWDA;RI.PA;0.08
SWDA;BK;0.08
SWDA;NG.L;0.08
SWDA;AIG;0.08
SWDA;TRP.TO;0.08
SWDA;PRX.AS;0.08
SWDA;INFO;0.08
SWDA;6981.T;0.08
SWDA;EXC;0.08
SWDA;GD;0.08
SWDA;APTV;0.08
SWDA;VOW3.DE;0.07
SWDA;LLOY.L;0.07
SWDA;VOD.L;0.07
SWDA;BARC.L;0.07
SWDA;SAF.PA;0.07
SWDA;CDNS;0.07
SWDA;PRU;0.07
SWDA;APH;0.07
SWDA;AEP;0.07
SWDA;GIVN.SW;0.07
SWDA;WDAY;0.07
SWDA;CRWD;0.07
SWDA;INVE-B.ST;0.07
SWDA;RMD;0.07
SWDA;DFS;0.07
SWDA;VEEV;0.07
SWDA;FTNT;0.07
SWDA;ORLY;0.07
SWDA;D05.SI;0.07
SWDA;CTSH;0.07
SWDA;STLA.MI;0.07
SWDA;EA;0.07
SWDA;YUM;0.07
SWDA;MUV2.DE;0.07
SWDA;CRG.IR;0.07
SWDA;PPG;0.07
SWDA;SNPS;0.07
SWDA;MSI;0.07
SWDA;DLR;0.07
SWDA;DD;0.07
SWDA;ROKU;0.07
SWDA;PHIA.AS;0.07
SWDA;MQG.AX;0.07
SWDA;ALL;0.07
SWDA;SPG;0.07
SWDA;EOG;0.07
SWDA;6954.T;0.07
SWDA;MPC;0.07
SWDA;AZO;0.07
SWDA;NUE;0.07
SWDA;TRV;0.07
SWDA;PGHN.SW;0.07
SWDA;CNQ.TO;0.07
SWDA;SRE;0.07
SWDA;SBAC;0.07
SWDA;MFC.TO;0.07
SWDA;NDA-SE.ST;0.07
SWDA;ROK;0.06
SWDA;MCHP;0.06
SWDA;3382.T;0.06
SWDA;AFL;0.06
SWDA;9434.T;0.06
SWDA;8058.T;0.06
SWDA;EXPN.L;0.06
SWDA;DSY.PA;0.06
SWDA;SYY;0.06
SWDA;OTIS;0.06
SWDA;SLB;0.06
SWDA;HPQ;0.06
SWDA;EPAM;0.06
SWDA;MNST;0.06
SWDA;MAR;0.06
SWDA;WOW.AX;0.06
SWDA;6273.T;0.06
SWDA;CNC;0.06
SWDA;WBA;0.06
SWDA;PH;0.06
SWDA;STZ;0.06
SWDA;MTD;0.06
SWDA;BAX;0.06
SWDA;CPG.L;0.06
SWDA;DSM.AS;0.06
SWDA;8031.T;0.06
SWDA;4568.T;0.06
SWDA;CMI;0.06
SWDA;8001.T;0.06
SWDA;8411.T;0.06
SWDA;ABX.TO;0.06
SWDA;SGO.PA;0.06
SWDA;DB1.DE;0.06
SWDA;VWS.CO;0.06
SWDA;VNA.DE;0.06
SWDA;ATD-B.TO;0.06
SWDA;ITX.MC;0.06
SWDA;WCN;0.06
SWDA;9983.T;0.06
SWDA;XLNX;0.06
SWDA;XEL;0.06
SWDA;CTAS;0.06
SWDA;GIS;0.06
SWDA;ALC.SW;0.06
SWDA;LSEG.L;0.06
SWDA;NOKIA.HE;0.06
SWDA;AHT.L;0.06
SWDA;PAYX;0.06
SWDA;CTVA;0.06
SWDA;DHI;0.06
SWDA;AD.AS;0.06
SWDA;IFF;0.06
SWDA;CAP.PA;0.06
SWDA;HEXA-B.ST;0.06
SWDA;KR;0.06
SWDA;ASSA-B.ST;0.06
SWDA;HLT;0.06
SWDA;WELL;0.06
SWDA;PANW;0.06
SWDA;CLNX.MC;0.06
SWDA;STT;0.06
SWDA;ADM;0.06
SWDA;RIO.AX;0.06
SWDA;MTCH;0.06
SWDA;VOLV-B.ST;0.06
SWDA;PSX;0.06
SWDA;0669.HK;0.06
SWDA;NTR.TO;0.06
SWDA;CSU.TO;0.06
SWDA;TTD;0.06
SWDA;PEG;0.06
SWDA;O39.SI;0.06
SWDA;HOLN.SW;0.06
SWDA;GMAB.CO;0.06
SWDA;AMP;0.06
SWDA;ERIC-B.ST;0.06
SWDA;KMI;0.06
SWDA;SIVB;0.06
SWDA;9432.T;0.06
SWDA;PXD;0.05
SWDA;LH;0.05
SWDA;CSGP;0.05
SWDA;KKR;0.05
SWDA;GLW;0.05
SWDA;LR.PA;0.05
SWDA;FERG.L;0.05
SWDA;MCK;0.05
SWDA;BMW.DE;0.05
SWDA;6902.T;0.05
SWDA;FLTR.IR;0.05
SWDA;AME;0.05
SWDA;FAST;0.05
SWDA;FRC;0.05
SWDA;SLF.TO;0.05
SWDA;IT;0.05
SWDA;AWK;0.05
SWDA;WKL.AS;0.05
SWDA;WEC;0.05
SWDA;KEYS;0.05
SWDA;MRK.DE;0.05
SWDA;CBRE;0.05
SWDA;ZBRA;0.05
SWDA;LEN;0.05
SWDA;6702.T;0.05
SWDA;SWKS;0.05
SWDA;SU.TO;0.05
SWDA;AVB;0.05
SWDA;4503.T;0.05
SWDA;WST;0.05
SWDA;EQR;0.05
SWDA;ANSS;0.05
SWDA;EFX;0.05
SWDA;SAND.ST;0.05
SWDA;8766.T;0.05
SWDA;SYF;0.05
SWDA;4901.T;0.05
SWDA;WMB;0.05
SWDA;4911.T;0.05
SWDA;OKTA;0.05
SWDA;CPRT;0.05
SWDA;LBRDK;0.05
SWDA;ENI.MI;0.05
SWDA;PINS;0.05
SWDA;ES;0.05
SWDA;GMG.AX;0.05
SWDA;WLTW;0.05
SWDA;VIV.PA;0.05
SWDA;BBY;0.05
SWDA;SREN.SW;0.05
SWDA;FNV.TO;0.05
SWDA;SWK;0.05
SWDA;VRSK;0.05
SWDA;RACE.MI;0.05
SWDA;ARE;0.05
SWDA;VLO;0.05
SWDA;GEBN.SW;0.05
SWDA;HUBS;0.05
SWDA;4452.T;0.05
SWDA;2413.T;0.05
SWDA;TDG;0.05
SWDA;ML.PA;0.05
SWDA;PCAR;0.05
SWDA;KSU;0.05
SWDA;EOAN.DE;0.05
SWDA;AMS.MC;0.05
SWDA;BLL;0.05
SWDA;FMG.AX;0.05
SWDA;ZBH;0.05
SWDA;LYB;0.05
SWDA;FITB;0.05
SWDA;BA.L;0.05
SWDA;6503.T;0.05
SWDA;RSG;0.05
SWDA;NESTE.HE;0.05
SWDA;TSCO.L;0.05
SWDA;MXIM;0.05
SWDA;UCG.MI;0.05
SWDA;CSGN.SW;0.05
SWDA;EVO.ST;0.05
SWDA;PTON;0.05
SWDA;HEIA.AS;0.04
SWDA;CDW;0.04
SWDA;NET;0.04
SWDA;STM.PA;0.04
SWDA;ORSTED.CO;0.04
SWDA;DOV;0.04
SWDA;AKZA.AS;0.04
SWDA;NA.TO;0.04
SWDA;AJG;0.04
SWDA;KNEBV.HE;0.04
SWDA;TCL.AX;0.04
SWDA;HSY;0.04
SWDA;WY;0.04
SWDA;VFC;0.04
SWDA;ODFL;0.04
SWDA;MAA;0.04
SWDA;SSE.L;0.04
SWDA;VMC;0.04
SWDA;5108.T;0.04
SWDA;4523.T;0.04
SWDA;TEF.MC;0.04
SWDA;TSN;0.04
SWDA;SOON.SW;0.04
SWDA;URI;0.04
SWDA;UPM.HE;0.04
SWDA;8591.T;0.04
SWDA;SPLK;0.04
SWDA;6752.T;0.04
SWDA;DBK.DE;0.04
SWDA;ENGI.PA;0.04
SWDA;ED;0.04
SWDA;ALB;0.04
SWDA;OKE;0.04
SWDA;4661.T;0.04
SWDA;TRMB;0.04
SWDA;DELL;0.04
SWDA;TRU;0.04
SWDA;GNRC;0.04
SWDA;HIG;0.04
SWDA;4543.T;0.04
SWDA;7751.T;0.04
SWDA;GLE.PA;0.04
SWDA;MG.TO;0.04
SWDA;OXY;0.04
SWDA;KMX;0.04
SWDA;COO;0.04
SWDA;ETSY;0.04
SWDA;PAYC;0.04
SWDA;DTE;0.04
SWDA;WAT;0.04
SWDA;RWE.DE;0.04
SWDA;VIAC;0.04
SWDA;CERN;0.04
SWDA;4519.T;0.04
SWDA;COLO-B.CO;0.04
SWDA;HZNP;0.04
SWDA;BURL;0.04
SWDA;NTRS;0.04
SWDA;6971.T;0.04
SWDA;MT.AS;0.04
SWDA;O;0.04
SWDA;VRSN;0.04
SWDA;TEP.PA;0.04
SWDA;LGEN.L;0.04
SWDA;CVNA;0.04
SWDA;KHC;0.04
SWDA;SEB-A.ST;0.04
SWDA;7733.T;0.04
SWDA;ALLY;0.04
SWDA;XYL;0.04
SWDA;EXR;0.04
SWDA;HBAN;0.04
SWDA;WLN.PA;0.04
SWDA;6301.T;0.04
SWDA;NTAP;0.04
SWDA;KEY;0.04
SWDA;CE;0.04
SWDA;IP;0.04
SWDA;9020.T;0.04
SWDA;U11.SI;0.04
SWDA;8801.T;0.04
SWDA;PKI;0.04
SWDA;IFC.TO;0.04
SWDA;MKC;0.04
SWDA;DLTR;0.04
SWDA;CHD;0.04
SWDA;SAMPO.HE;0.04
SWDA;ENPH;0.04
SWDA;G.MI;0.04
SWDA;DDOG;0.04
SWDA;2914.T;0.04
SWDA;AVTR;0.04
SWDA;GIB-A.TO;0.04
SWDA;SGRO.L;0.04
SWDA;STX;0.04
SWDA;TYL;0.04
SWDA;FTV;0.04
SWDA;HPE;0.04
SWDA;0016.HK;0.04
SWDA;MDB;0.04
SWDA;2502.T;0.04
SWDA;DWNI.DE;0.04
SWDA;CARL-B.CO;0.04
SWDA;BF-B;0.04
SWDA;SRT3.DE;0.04
SWDA;FLT;0.04
SWDA;DHER.DE;0.04
SWDA;ALNY;0.04
SWDA;CLX;0.04
SWDA;GRMN;0.04
SWDA;PPL;0.04
SWDA;AV.L;0.04
SWDA;KDP;0.04
SWDA;CINF;0.04
SWDA;HOLX;0.04
SWDA;TDY;0.04
SWDA;MLM;0.04
SWDA;TRI.TO;0.04
SWDA;EXPE;0.04
SWDA;FRE.DE;0.04
SWDA;NDAQ;0.04
SWDA;WPM.TO;0.04
SWDA;QRVO;0.04
SWDA;SUI;0.04
SWDA;ORA.PA;0.04
SWDA;LOGN.SW;0.03
SWDA;LNG;0.03
SWDA;NVR;0.03
SWDA;KYGA.L;0.03
SWDA;6326.T;0.03
SWDA;ABC;0.03
SWDA;EXPD;0.03
SWDA;DGX;0.03
SWDA;ATCO-B.ST;0.03
SWDA;4507.T;0.03
SWDA;INVH;0.03
SWDA;IMB.L;0.03
SWDA;TSCO;0.03
SWDA;CRL;0.03
SWDA;W;0.03
SWDA;8750.T;0.03
SWDA;7309.T;0.03
SWDA;EIX;0.03
SWDA;ANET;0.03
SWDA;TER;0.03
SWDA;RF;0.03
SWDA;ZAL.DE;0.03
SWDA;AEE;0.03
SWDA;STE;0.03
SWDA;GWW;0.03
SWDA;DRE;0.03
SWDA;SGEN;0.03
SWDA;FE;0.03
SWDA;HEN3.DE;0.03
SWDA;EQNR.OL;0.03
SWDA;ALL.AX;0.03
SWDA;BR;0.03
SWDA;FTS.TO;0.03
SWDA;ETR;0.03
SWDA;HES;0.03
SWDA;CTLT;0.03
SWDA;BT-A.L;0.03
SWDA;TXT;0.03
SWDA;ESS;0.03
SWDA;6869.T;0.03
SWDA;RNG;0.03
SWDA;DPZ;0.03
SWDA;ULTA;0.03
SWDA;STAN.L;0.03
SWDA;POW.TO;0.03
SWDA;DNB.OL;0.03
SWDA;CFG;0.03
SWDA;NVAX;0.03
SWDA;POOL;0.03
SWDA;MTB;0.03
SWDA;8053.T;0.03
SWDA;VTR;0.03
SWDA;VTRS;0.03
SWDA;AKAM;0.03
SWDA;AMCR;0.03
SWDA;KBC.BR;0.03
SWDA;0001.HK;0.03
SWDA;0002.HK;0.03
SWDA;APT.AX;0.03
SWDA;SLHN.SW;0.03
SWDA;ON;0.03
SWDA;SHL.DE;0.03
SWDA;IR;0.03
SWDA;9022.T;0.03
SWDA;COL.AX;0.03
SWDA;AVY;0.03
SWDA;RCL;0.03
SWDA;TTWO;0.03
SWDA;J;0.03
SWDA;ESSITY-B.ST;0.03
SWDA;REP.MC;0.03
SWDA;CCL;0.03
SWDA;PFG;0.03
SWDA;0823.HK;0.03
SWDA;OMC;0.03
SWDA;RJF;0.03
SWDA;HM-B.ST;0.03
SWDA;SWED-A.ST;0.03
SWDA;ERF.PA;0.03
SWDA;GPC;0.03
SWDA;BNR.DE;0.03
SWDA;ZS;0.03
SWDA;TECH;0.03
SWDA;QSR.TO;0.03
SWDA;FME.DE;0.03
SWDA;BIO;0.03
SWDA;SSNC;0.03
SWDA;WPL.AX;0.03
SWDA;7269.T;0.03
SWDA;SHB-A.ST;0.03
SWDA;8113.T;0.03
SWDA;STLD;0.03
SWDA;CAG;0.03
SWDA;HAL;0.03
SWDA;MKL;0.03
SWDA;0003.HK;0.03
SWDA;MAS;0.03
SWDA;RCI-B.TO;0.03
SWDA;PPL.TO;0.03
SWDA;DVN;0.03
SWDA;STMN.SW;0.03
SWDA;PEAK;0.03
SWDA;WDC;0.03
SWDA;DRI;0.03
SWDA;BXP;0.03
SWDA;ASM.AS;0.03
SWDA;NZYM-B.CO;0.03
SWDA;MKTX;0.03
SWDA;4578.T;0.03
SWDA;LNT;0.03
SWDA;CNHI.MI;0.03
SWDA;VIE.PA;0.03
SWDA;KNIN.SW;0.03
SWDA;EDP.LS;0.03
SWDA;CABK.MC;0.03
SWDA;IEX;0.03
SWDA;TDOC;0.03
SWDA;8802.T;0.03
SWDA;EMN;0.03
SWDA;KRX.IR;0.03
SWDA;FER.MC;0.03
SWDA;9843.T;0.03
SWDA;CZR;0.03
SWDA;5401.T;0.03
SWDA;8604.T;0.03
SWDA;CAH;0.03
SWDA;NIBE-B.ST;0.03
SWDA;LKQ;0.03
SWDA;MPWR;0.03
SWDA;CMS;0.03
SWDA;6701.T;0.03
SWDA;1925.T;0.03
SWDA;WPP.L;0.03
SWDA;8267.T;0.03
SWDA;CBOE;0.03
SWDA;SWMA.ST;0.03
SWDA;6502.T;0.03
SWDA;WAB;0.03
SWDA;AES;0.03
SWDA;L;0.03
SWDA;DIM.PA;0.03
SWDA;MGM;0.03
SWDA;III.L;0.03
SWDA;K;0.03
SWDA;PODD;0.03
SWDA;UDR;0.03
SWDA;8725.T;0.03
SWDA;6645.T;0.03
SWDA;SY1.DE;0.03
SWDA;SN.L;0.03
SWDA;NN.AS;0.03
SWDA;LVS;0.03
SWDA;EXAS;0.03
SWDA;LNC;0.03
SWDA;IRM;0.03
SWDA;NLOK;0.03
SWDA;4689.T;0.03
SWDA;NICE.TA;0.03
SWDA;FBHS;0.03
SWDA;1113.HK;0.03
SWDA;PNR;0.03
SWDA;WHR;0.03
SWDA;TFX;0.03
SWDA;SGSN.SW;0.03
SWDA;AAP;0.03
SWDA;2503.T;0.03
SWDA;CHKP;0.03
SWDA;EVRG;0.03
SWDA;CCEP;0.03
SWDA;HFG.DE;0.03
SWDA;TKWY.AS;0.03
SWDA;BAER.SW;0.03
SWDA;6857.T;0.03
SWDA;SEDG;0.03
SWDA;SJR-B.TO;0.03
SWDA;EDEN.PA;0.02
SWDA;PTC;0.02
SWDA;QBE.AX;0.02
SWDA;3407.T;0.02
SWDA;NXT.L;0.02
SWDA;CRDA.L;0.02
SWDA;LYFT;0.02
SWDA;JBHT;0.02
SWDA;BBWI;0.02
SWDA;JHX.AX;0.02
SWDA;Z74.SI;0.02
SWDA;AVLR;0.02
SWDA;BKR;0.02
SWDA;ACA.PA;0.02
SWDA;6201.T;0.02
SWDA;ACGL;0.02
SWDA;EMA.TO;0.02
SWDA;ZEN;0.02
SWDA;PSN.L;0.02
SWDA;HNR1.DE;0.02
SWDA;IPG;0.02
SWDA;SCMN.SW;0.02
SWDA;8015.T;0.02
SWDA;MAERSK-B.CO;0.02
SWDA;SPX.L;0.02
SWDA;PUB.PA;0.02
SWDA;CGNX;0.02
SWDA;QIA.DE;0.02
SWDA;CCK;0.02
SWDA;VICI;0.02
SWDA;FORTUM.HE;0.02
SWDA;8630.T;0.02
SWDA;4684.T;0.02
SWDA;ARGX.BR;0.02
SWDA;Z;0.02
SWDA;5020.T;0.02
SWDA;RO.SW;0.02
SWDA;CON.DE;0.02
SWDA;NWG.L;0.02
SWDA;ELS;0.02
SWDA;ENT.L;0.02
SWDA;PLTR;0.02
SWDA;NCM.AX;0.02
SWDA;9962.T;0.02
SWDA;PHM;0.02
SWDA;HWM;0.02
SWDA;CTXS;0.02
SWDA;ATO;0.02
SWDA;TECK-B.TO;0.02
SWDA;FOXA;0.02
SWDA;HLMA.L;0.02
SWDA;PUM.DE;0.02
SWDA;PAH3.DE;0.02
SWDA;EPI-A.ST;0.02
SWDA;BNZL.L;0.02
SWDA;EQH;0.02
SWDA;OTEX.TO;0.02
SWDA;COUP;0.02
SWDA;VMW;0.02
SWDA;LDOS;0.02
SWDA;PCG;0.02
SWDA;SJM;0.02
SWDA;CVE.TO;0.02
SWDA;8697.T;0.02
SWDA;WPC;0.02
SWDA;9735.T;0.02
SWDA;8309.T;0.02
SWDA;VOW.DE;0.02
SWDA;PKG;0.02
SWDA;MNDI.L;0.02
SWDA;FNF;0.02
SWDA;6723.T;0.02
SWDA;PNDORA.CO;0.02
SWDA;BRO;0.02
SWDA;8830.T;0.02
SWDA;MOWI.OL;0.02
SWDA;UCB.BR;0.02
SWDA;MRU.TO;0.02
SWDA;JKHY;0.02
SWDA;CNP;0.02
SWDA;MHK;0.02
SWDA;AEM.TO;0.02
SWDA;DOL.TO;0.02
SWDA;INF.L;0.02
SWDA;UMI.BR;0.02
SWDA;FICO;0.02
SWDA;FFIV;0.02
SWDA;SCHP.SW;0.02
SWDA;HEI.DE;0.02
SWDA;WSP.TO;0.02
SWDA;BMRN;0.02
SWDA;CHRW;0.02
SWDA;2388.HK;0.02
SWDA;WTRG;0.02
SWDA;CDAY;0.02
SWDA;ABMD;0.02
SWDA;LII;0.02
SWDA;FMC;0.02
SWDA;6178.T;0.02
SWDA;XRO.AX;0.02
SWDA;SOLB.BR;0.02
SWDA;0006.HK;0.02
SWDA;FDS;0.02
SWDA;LUMI.TA;0.02
SWDA;RTO.L;0.02
SWDA;CTC-A.TO;0.02
SWDA;MOS;0.02
SWDA;1COV.DE;0.02
SWDA;FM.TO;0.02
SWDA;KGF.L;0.02
SWDA;SK3.IR;0.02
SWDA;ALLE;0.02
SWDA;NDSN;0.02
SWDA;9101.T;0.02
SWDA;MOH;0.02
SWDA;TEL.OL;0.02
SWDA;SNA;0.02
SWDA;MONC.MI;0.02
SWDA;4188.T;0.02
SWDA;URW.AS;0.02
SWDA;INCY;0.02
SWDA;8951.T;0.02
SWDA;UHS;0.02
SWDA;FFH.TO;0.02
SWDA;L.TO;0.02
SWDA;SRG.MI;0.02
SWDA;2802.T;0.02
SWDA;XRAY;0.02
SWDA;6762.T;0.02
SWDA;LYV;0.02
SWDA;HST;0.02
SWDA;UU.L;0.02
SWDA;BXB.AX;0.02
SWDA;BEI.DE;0.02
SWDA;HRL;0.02
SWDA;SCG.AX;0.02
SWDA;EQT.ST;0.02
SWDA;TELIA.ST;0.02
SWDA;DANSKE.CO;0.02
SWDA;NRG;0.02
SWDA;SCA-B.ST;0.02
SWDA;NVCR;0.02
SWDA;SVT.L;0.02
SWDA;DVA;0.02
SWDA;8002.T;0.02
SWDA;MASI;0.02
SWDA;ALO.PA;0.02
SWDA;7270.T;0.02
SWDA;MTX.DE;0.02
SWDA;FPH.NZ;0.02
SWDA;LEA;0.02
SWDA;GL;0.02
SWDA;CPT;0.02
SWDA;KESKOB.HE;0.02
SWDA;HEIO.AS;0.02
SWDA;TW.L;0.02
SWDA;0027.HK;0.02
SWDA;5938.T;0.02
SWDA;0011.HK;0.02
SWDA;7201.T;0.02
SWDA;SHL.AX;0.02
SWDA;WRK;0.02
SWDA;BKI;0.02
SWDA;4151.T;0.02
SWDA;RR.L;0.02
SWDA;BAH;0.02
SWDA;DT;0.02
SWDA;RPM;0.02
SWDA;MTN;0.02
SWDA;HSIC;0.02
SWDA;NWL;0.02
SWDA;EBS.VI;0.02
SWDA;IAC;0.02
SWDA;0066.HK;0.02
SWDA;MAERSK-A.CO;0.02
SWDA;9064.T;0.02
SWDA;BRBY.L;0.02
SWDA;6920.T;0.02
SWDA;1928.T;0.02
SWDA;7832.T;0.02
SWDA;NEXI.MI;0.02
SWDA;4307.T;0.02
SWDA;LBTYK;0.02
SWDA;YAR.OL;0.02
SWDA;ALFA.ST;0.02
